recipient,token,filing_token,csv_url,state,date,contribution_amount
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,11/20/2019,3075
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,11/22/2019,65
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,11/25/2019,1850
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,11/26/2019,570
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,11/27/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,11/30/2019,10
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/2/2019,10
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/3/2019,450
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/4/2019,350
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/6/2019,559
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/9/2019,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/10/2019,480
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/11/2019,10
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/12/2019,10
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/13/2019,10260
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/14/2019,550
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/16/2019,2125
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/17/2019,2245
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/18/2019,820
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/19/2019,300
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/20/2019,110
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/21/2019,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/23/2019,1003
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/25/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/26/2019,1095
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/27/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,12/28/2019,575
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,8/31/2020,12755
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/1/2020,4410
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/2/2020,6265
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/3/2020,805
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/4/2020,21125
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/5/2020,700
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/6/2020,270
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/7/2020,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/8/2020,3020
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/9/2020,3580
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/10/2020,8790
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/11/2020,435
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/12/2020,820
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/13/2020,1155
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/14/2020,6670
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/15/2020,3935
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/16/2020,4665
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/17/2020,8692
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/18/2020,2360
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/19/2020,17830
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/20/2020,5295
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/21/2020,4801
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/22/2020,10916
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/23/2020,10510
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/24/2020,5475
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/25/2020,13358
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/26/2020,2894
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/27/2020,6085
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/28/2020,8610
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/29/2020,6055
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,9/30/2020,107285
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/1/2020,13515
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/2/2020,1830
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/3/2020,7163
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/4/2020,1380
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/5/2020,159515
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/6/2020,3339
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/7/2020,12270
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/8/2020,8524
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/9/2020,2095
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/10/2020,25325
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/11/2020,1320
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/12/2020,870
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/13/2020,5345
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PA,10/14/2020,4500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,PR,10/2/2020,1000
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,7/2/2019,150
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,7/12/2019,1000
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,7/23/2019,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,7/25/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,7/30/2019,60
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,8/12/2019,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,8/13/2019,510
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,8/20/2019,150
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,8/27/2019,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,8/30/2019,60
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/4/2019,1500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/10/2019,1250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/16/2019,310
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/24/2019,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/8/2019,275
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/9/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/15/2019,160
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/22/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/24/2019,1000
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/29/2019,350
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/30/2019,5060
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,11/6/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,11/12/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,11/20/2019,1000
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,11/25/2019,260
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,11/26/2019,1300
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,12/12/2019,1000
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,12/18/2019,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,12/23/2019,700
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,12/26/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,8/31/2020,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/1/2020,60
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/2/2020,600
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/3/2020,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/4/2020,710
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/5/2020,13
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/6/2020,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/8/2020,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/9/2020,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/10/2020,1335
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/11/2020,6
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/12/2020,1130
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/13/2020,58
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/14/2020,2800
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/15/2020,1215
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/16/2020,650
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/17/2020,600
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/18/2020,2910
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/19/2020,2600
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/20/2020,450
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/21/2020,110
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/22/2020,260
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/23/2020,850
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/24/2020,1225
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/25/2020,3160
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/26/2020,750
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/27/2020,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/28/2020,1105
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/29/2020,525
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,9/30/2020,1700
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/1/2020,775
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/2/2020,60
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/3/2020,800
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/5/2020,205
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/6/2020,4
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/7/2020,2300
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/8/2020,350
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/9/2020,30
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/10/2020,45
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/11/2020,81
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/12/2020,150
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,RI,10/14/2020,1450
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/5/2019,353
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/9/2019,120
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/16/2019,300
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/17/2019,75
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/19/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/23/2019,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/24/2019,525
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/25/2019,750
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/29/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,7/30/2019,10
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/1/2019,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/4/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/5/2019,2000
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/6/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/9/2019,120
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/12/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/13/2019,175
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/16/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/17/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/19/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/20/2019,125
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/22/2019,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/24/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/30/2019,10
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/4/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/9/2019,20
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/11/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/12/2019,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/16/2019,300
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/17/2019,550
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/24/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/4/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/8/2019,225
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/9/2019,70
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/10/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/14/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/15/2019,285
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/16/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/17/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/20/2019,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/21/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/22/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/23/2019,375
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/24/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/29/2019,160
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/30/2019,85
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/4/2019,350
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/5/2019,475
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/9/2019,20
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/12/2019,275
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/13/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/14/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/16/2019,60
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/17/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/19/2019,1150
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/25/2019,1200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,11/26/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/3/2019,110
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/6/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/9/2019,35
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/10/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/11/2019,525
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/13/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/15/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/16/2019,135
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/17/2019,25
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/18/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/19/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/20/2019,10
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/26/2019,1250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/27/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,12/28/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,8/31/2020,10
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/1/2020,450
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/2/2020,510
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/3/2020,81
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/4/2020,1100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/9/2020,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/10/2020,1790
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/11/2020,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/12/2020,200
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/13/2020,1625
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/14/2020,270
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/15/2020,500
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/16/2020,1220
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/17/2020,600
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/18/2020,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/19/2020,1310
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/20/2020,360
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/21/2020,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/22/2020,275
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/23/2020,300
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/24/2020,425
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/25/2020,110
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/26/2020,400
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/27/2020,310
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/28/2020,425
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/29/2020,630
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,9/30/2020,1635
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/1/2020,5490
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/2/2020,2625
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/3/2020,75
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/4/2020,135
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/5/2020,110
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/6/2020,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/7/2020,285
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/8/2020,955
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/10/2020,530
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/13/2020,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SC,10/14/2020,410
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SD,7/18/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SD,7/23/2019,40
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SD,7/29/2019,100
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SD,8/1/2019,250
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SD,8/12/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SD,8/13/2019,50
SMP,C00484642,FEC-1378713,http://docquery.fec.gov/csv/713/1378713.csv,SD,8/23/2019,100
